scenario,method,rho,sigma_2,rep,euclidean_dist,max_abs_coef_diff,cosine_similarity,prediction_mse,prediction_mae,prediction_corr
cart_N1000_p10_rho0.6_sigma2.0_rep57,cart,0.6,2.0,57,1.1027847290516266,0.7079184151034756,0.9444808251430498,1.041150031929491,0.8148066681478171,0.9960032843481791
cart_N1000_p10_rho0.6_sigma2.0_rep58,cart,0.6,2.0,58,0.8295734875954689,0.43733712082333476,0.9682857876094527,0.4868094781972236,0.5592861958692673,0.9977477432309387
cart_N1000_p10_rho0.6_sigma2.0_rep59,cart,0.6,2.0,59,1.2192557672123636,0.73116584854513,0.9314484473805749,1.0128792125317718,0.8059141548998525,0.9949648835826593
cart_N1000_p10_rho0.6_sigma2.0_rep6,cart,0.6,2.0,6,0.865040478250799,0.5096647032144908,0.9661363890233586,0.4058365489706127,0.5082784490486654,0.9975467108117412
cart_N1000_p10_rho0.6_sigma2.0_rep60,cart,0.6,2.0,60,0.8910520398461282,0.386946553257282,0.9640642969133174,0.6442276420591191,0.6383160382616233,0.9974551790791093
cart_N1000_p10_rho0.6_sigma2.0_rep61,cart,0.6,2.0,61,0.9725742923195512,0.6223560871749052,0.9575758519546281,0.5353595235819687,0.5844206301289064,0.9968851405973397
cart_N1000_p10_rho0.6_sigma2.0_rep62,cart,0.6,2.0,62,0.9258651146339787,0.5850697787502726,0.9634553514694104,0.40709840402143865,0.5085071102616423,0.9972975422314055
cart_N1000_p10_rho0.6_sigma2.0_rep63,cart,0.6,2.0,63,1.1996638146187801,0.6547222881936652,0.938107532928179,0.7479755397945798,0.6909287808717969,0.9952036276362402
cart_N1000_p10_rho0.6_sigma2.0_rep64,cart,0.6,2.0,64,1.0668757890175913,0.5757053322629566,0.9470184580241261,0.9967974408888965,0.793590605122816,0.9959429944727513
cart_N1000_p10_rho0.6_sigma2.0_rep65,cart,0.6,2.0,65,1.0448248267369395,0.4995864318884095,0.9492154100620717,0.747113967545327,0.692807113673718,0.9964741951996674
cart_N1000_p10_rho0.6_sigma2.0_rep66,cart,0.6,2.0,66,0.8984786934018006,0.6056680983689218,0.9631266773143046,0.7701291809198739,0.6987390140782865,0.9973622357165406
cart_N1000_p10_rho0.6_sigma2.0_rep67,cart,0.6,2.0,67,0.8023459675765285,0.5166311629567095,0.9707338356591941,0.604874344311063,0.6202014298087181,0.9979588041460331
cart_N1000_p10_rho0.6_sigma2.0_rep68,cart,0.6,2.0,68,1.4302824972116714,0.6665732215419937,0.9106649344943298,1.1469163682147383,0.8558699748426839,0.99309467096717
cart_N1000_p10_rho0.6_sigma2.0_rep69,cart,0.6,2.0,69,1.3698186380143391,0.8946349131861074,0.9155150619825859,1.0746421047407326,0.8266269329190039,0.9935832446961212
cart_N1000_p10_rho0.6_sigma2.0_rep7,cart,0.6,2.0,7,1.0837227543065753,0.657860451727673,0.9467138739146708,0.7060575496315682,0.6701934173429412,0.9960508034503407
cart_N1000_p10_rho0.6_sigma2.0_rep70,cart,0.6,2.0,70,0.7878019979029796,0.6314184142924559,0.9710585226472972,0.4867486693222617,0.5588227739455863,0.9980006789068776
cart_N1000_p10_rho0.6_sigma2.0_rep71,cart,0.6,2.0,71,1.1937301153166848,0.6078711782409003,0.9368661119314549,0.9195615871757855,0.7676411045744183,0.9952701926870868
cart_N1000_p10_rho0.6_sigma2.0_rep72,cart,0.6,2.0,72,0.7382028726095666,0.5360188071901985,0.9753766407695316,0.5190656258544939,0.5753806141728826,0.9982990240811876
cart_N1000_p10_rho0.6_sigma2.0_rep73,cart,0.6,2.0,73,1.287324494948733,0.8962749281147067,0.9268404685243398,0.9695662217331079,0.7868468429404657,0.994278188166239
cart_N1000_p10_rho0.6_sigma2.0_rep74,cart,0.6,2.0,74,0.9302852592953699,0.6205133268406713,0.9603472980026542,0.7902484950864659,0.7098507501988849,0.9971388464519306
cart_N1000_p10_rho0.6_sigma2.0_rep75,cart,0.6,2.0,75,0.9745979870867592,0.5331438084119446,0.9572729150320882,0.7066533222085609,0.6727556771231848,0.9968115017775976
cart_N1000_p10_rho0.6_sigma2.0_rep76,cart,0.6,2.0,76,1.6296386836434817,0.9713938910175737,0.8851579191565245,1.4760695247416824,0.9719629262417308,0.9907199645561447
cart_N1000_p10_rho0.6_sigma2.0_rep77,cart,0.6,2.0,77,1.0258293351278613,0.5640591216095541,0.9524288895739045,0.6682028339699748,0.6503086080299388,0.9963467665167709
cart_N1000_p10_rho0.6_sigma2.0_rep78,cart,0.6,2.0,78,1.048023850413002,0.5398025921062719,0.9518715566436581,0.6194312763675486,0.6271309667765336,0.9963631755780119
cart_N1000_p10_rho0.6_sigma2.0_rep79,cart,0.6,2.0,79,1.2636422443132616,0.6075084122034257,0.9275461553070584,1.0467992382697273,0.8200060414355598,0.994410491396978
cart_N1000_p10_rho0.6_sigma2.0_rep8,cart,0.6,2.0,8,0.9025858659382596,0.4912603231862348,0.9629262431309847,0.562327473273618,0.5988556203504823,0.9973468325442869
cart_N1000_p10_rho0.6_sigma2.0_rep80,cart,0.6,2.0,80,1.1863477904676658,0.7949210057710803,0.9354586448387986,1.071150125286787,0.826101507155658,0.9951924191418408
cart_N1000_p10_rho0.6_sigma2.0_rep81,cart,0.6,2.0,81,1.0549802524996608,0.6210852046198845,0.9495010711827876,0.73652113998628,0.6814276358654153,0.9962184156016274
cart_N1000_p10_rho0.6_sigma2.0_rep82,cart,0.6,2.0,82,1.6001904876062627,0.7835607776076439,0.8938474610724372,1.137969169213293,0.8519188479490549,0.9914781043160826
cart_N1000_p10_rho0.6_sigma2.0_rep83,cart,0.6,2.0,83,0.8298140972100652,0.5518905318605494,0.9681890450728913,0.4562148952744825,0.5391754674037473,0.9977212471264233
cart_N1000_p10_rho0.6_sigma2.0_rep84,cart,0.6,2.0,84,1.2991452796905332,0.7163463337532976,0.9289050162314022,0.9709891841100768,0.7853468261148413,0.994243756352756
cart_N1000_p10_rho0.6_sigma2.0_rep85,cart,0.6,2.0,85,0.856119619821801,0.5128487128641532,0.9661769202787472,0.4470822273051646,0.5308018095886078,0.9975928135753416
cart_N1000_p10_rho0.6_sigma2.0_rep86,cart,0.6,2.0,86,0.9103176498154391,0.48258928460312245,0.9615322696425915,0.8161265118284551,0.7191012490198716,0.9972530653342078
cart_N1000_p10_rho0.6_sigma2.0_rep87,cart,0.6,2.0,87,1.245633918356069,0.5651676732685271,0.9297842742640344,1.0801882988796052,0.8290201005197488,0.9947269645221891
cart_N1000_p10_rho0.6_sigma2.0_rep88,cart,0.6,2.0,88,1.540019292827638,0.8446160163219927,0.8951939012304824,1.5048568766177322,0.9817244879481294,0.9918575195260056
cart_N1000_p10_rho0.6_sigma2.0_rep89,cart,0.6,2.0,89,1.190233085368224,0.7415539834319633,0.9377419360589243,0.821109608020608,0.7224032379464759,0.9953267597803149
cart_N1000_p10_rho0.6_sigma2.0_rep9,cart,0.6,2.0,9,0.5778150865606946,0.27259674191490735,0.9854442394005938,0.4635958430452367,0.541048531028388,0.9989956859910497
cart_N1000_p10_rho0.6_sigma2.0_rep90,cart,0.6,2.0,90,0.5983274727909511,0.4169430800947807,0.9840813067850013,0.633503260247643,0.634376778102355,0.9990077822536994
cart_N1000_p10_rho0.6_sigma2.0_rep91,cart,0.6,2.0,91,0.898162918223441,0.5813311754360976,0.962764050825663,0.8061716769287806,0.717706849469826,0.9972323671454116
cart_N1000_p10_rho0.6_sigma2.0_rep92,cart,0.6,2.0,92,1.5120666524444921,0.7861338993637506,0.8962341232782841,1.4272683716309045,0.9562090334175127,0.9927490580274876
cart_N1000_p10_rho0.6_sigma2.0_rep93,cart,0.6,2.0,93,1.2272317642874087,0.5302240257510116,0.9318269789511646,0.7530292317758149,0.6892459873505589,0.9950793848372587
cart_N1000_p10_rho0.6_sigma2.0_rep94,cart,0.6,2.0,94,1.2561214401870378,0.9195626781330546,0.9327934660417588,0.7023735818802043,0.6687798664298632,0.9947699625743144
cart_N1000_p10_rho0.6_sigma2.0_rep95,cart,0.6,2.0,95,1.3832230431979857,0.9105115783729096,0.9121794128006248,1.368573004385186,0.9304571673876613,0.993355895989185
cart_N1000_p10_rho0.6_sigma2.0_rep96,cart,0.6,2.0,96,1.599453665751271,0.9838870042703719,0.8925705507637539,1.2962072969485774,0.9130929945411445,0.9913915027335083
cart_N1000_p10_rho0.6_sigma2.0_rep97,cart,0.6,2.0,97,1.4682854735832647,0.8299008746474306,0.9128369682867575,1.0183114665067803,0.8041844397920067,0.9929641031196156
cart_N1000_p10_rho0.6_sigma2.0_rep98,cart,0.6,2.0,98,1.3428030030875426,0.7623366941928124,0.9189637593021718,1.3413395578105107,0.9285359583519388,0.9936746839763647
cart_N1000_p10_rho0.6_sigma2.0_rep99,cart,0.6,2.0,99,1.432726506769783,0.7009972179277102,0.9090907342041854,1.3144785451792869,0.9158930241757491,0.9928927771434427
norm_N1000_p10_rho0.0_sigma1.0_rep1,norm,0.0,1.0,1,0.17346138568233893,0.09339075145667752,0.998877855791284,0.029989779050492642,0.138147248849184,0.9987260657974604
norm_N1000_p10_rho0.0_sigma1.0_rep10,norm,0.0,1.0,10,0.09942091405837462,0.05917243447040943,0.9995546385823371,0.009727594349857632,0.07876353551965316,0.9995795414913295
norm_N1000_p10_rho0.0_sigma1.0_rep100,norm,0.0,1.0,100,0.15814149073191952,0.09693626301833502,0.9988697210983124,0.024783544203248194,0.12527795148624588,0.998754545634
norm_N1000_p10_rho0.0_sigma1.0_rep11,norm,0.0,1.0,11,0.19100761337614705,0.12901816644665298,0.9991529879848382,0.03587914259029253,0.15088234497655495,0.9992580663457462
norm_N1000_p10_rho0.0_sigma1.0_rep12,norm,0.0,1.0,12,0.1787046691007861,0.11386012307746785,0.9986532347279408,0.03192905888594727,0.14304744875695577,0.9985137812307597
norm_N1000_p10_rho0.0_sigma1.0_rep13,norm,0.0,1.0,13,0.14678202527419842,0.07628840155986971,0.9990128861762453,0.02152376143918014,0.1173056000560922,0.9991004510253457
norm_N1000_p10_rho0.0_sigma1.0_rep14,norm,0.0,1.0,14,0.09680814441961309,0.05493639536507078,0.9996866357220787,0.009394284363928437,0.0778139922529474,0.9996867448629079
norm_N1000_p10_rho0.0_sigma1.0_rep15,norm,0.0,1.0,15,0.08464438175238066,0.05165505135476045,0.9996746300441707,0.007203477611387319,0.06790047949464866,0.9996740292200992
norm_N1000_p10_rho0.0_sigma1.0_rep16,norm,0.0,1.0,16,0.17224721829028256,0.10982755117252885,0.9988426851744506,0.029689980303473987,0.1406212784375055,0.9991491392363944
norm_N1000_p10_rho0.0_sigma1.0_rep17,norm,0.0,1.0,17,0.11141371056034417,0.07137660270692425,0.9995370470899968,0.012583883020837485,0.08966606672213992,0.9995122601723936
norm_N1000_p10_rho0.0_sigma1.0_rep18,norm,0.0,1.0,18,0.17668566369390273,0.11134814710087426,0.9990485919033811,0.03171511166266317,0.14237224857366118,0.9989622684179824
norm_N1000_p10_rho0.0_sigma1.0_rep19,norm,0.0,1.0,19,0.15338396617087163,0.11198507649728118,0.999060156155437,0.023384413597228728,0.12192053828443668,0.9990005395686574
norm_N1000_p10_rho0.0_sigma1.0_rep2,norm,0.0,1.0,2,0.1709203515860499,0.08340820348371669,0.9988752495384023,0.028896974301903897,0.13644875006409898,0.9987599640676272
norm_N1000_p10_rho0.0_sigma1.0_rep20,norm,0.0,1.0,20,0.13537346479318849,0.06303254315922058,0.9992219258413474,0.018043452590528142,0.10725384888688927,0.9992632408793956
norm_N1000_p10_rho0.0_sigma1.0_rep21,norm,0.0,1.0,21,0.1610113811464123,0.09719211345295564,0.9989061749039534,0.02636816414335372,0.12910597915754615,0.9987754235957321
norm_N1000_p10_rho0.0_sigma1.0_rep22,norm,0.0,1.0,22,0.16928036402596594,0.1380404599431504,0.9987172350788467,0.029015129412584804,0.13581430494764962,0.9986946741719873
norm_N1000_p10_rho0.0_sigma1.0_rep23,norm,0.0,1.0,23,0.15102072636720756,0.09520454776775278,0.9990787230383361,0.022395801181355344,0.11927992907379083,0.9990043413140028
norm_N1000_p10_rho0.0_sigma1.0_rep24,norm,0.0,1.0,24,0.17566928754786487,0.10628211718001868,0.9986933139537358,0.03110148483045258,0.1404028014053547,0.9985080540518368
norm_N1000_p10_rho0.0_sigma1.0_rep25,norm,0.0,1.0,25,0.12235387543635105,0.08542402934836679,0.9993140283746015,0.015292355780951351,0.09883503512765801,0.9992463097289216
norm_N1000_p10_rho0.0_sigma1.0_rep26,norm,0.0,1.0,26,0.23902014662442567,0.11461469922241263,0.9974380971502991,0.057428870048115734,0.19169557185451971,0.9973680724778112
norm_N1000_p10_rho0.0_sigma1.0_rep27,norm,0.0,1.0,27,0.09190724165774213,0.05087065196406515,0.9996465546848184,0.008464814834069866,0.07313092742973125,0.999624142937167
norm_N1000_p10_rho0.0_sigma1.0_rep28,norm,0.0,1.0,28,0.13905689992670686,0.10871968639326768,0.999122970173183,0.019569904573789154,0.11148308452034093,0.9989908517162105
norm_N1000_p10_rho0.0_sigma1.0_rep29,norm,0.0,1.0,29,0.1704700241071337,0.13870059211745878,0.9987518901297548,0.02852663729329243,0.14419884103952527,0.9995073171103561
norm_N1000_p10_rho0.0_sigma1.0_rep3,norm,0.0,1.0,3,0.15970684028685203,0.0776435666262596,0.9990574750114969,0.025616774311112506,0.12771527042310157,0.9989414314655543
norm_N1000_p10_rho0.0_sigma1.0_rep30,norm,0.0,1.0,30,0.17546636544701458,0.10494048357043417,0.9985575262392969,0.03092386346887456,0.14031292685327784,0.9983899720887665
norm_N1000_p10_rho0.0_sigma1.0_rep31,norm,0.0,1.0,31,0.16331790945654098,0.09941266569020724,0.9990616488588497,0.02688429749433287,0.1315049664581855,0.9990131931916142
norm_N1000_p10_rho0.0_sigma1.0_rep32,norm,0.0,1.0,32,0.12856634271774747,0.07377601065176742,0.9993006057065651,0.01667257758937446,0.10323228207738921,0.9993480490189378
norm_N1000_p10_rho0.0_sigma1.0_rep33,norm,0.0,1.0,33,0.16516830752781764,0.09049977079572691,0.9988480197312877,0.02717061793193726,0.13158053691414548,0.99870246178418
norm_N1000_p10_rho0.0_sigma1.0_rep34,norm,0.0,1.0,34,0.1415019966729701,0.1033630492793095,0.9992095431763823,0.020154455172978605,0.11780431316013255,0.9995470772646733
norm_N1000_p10_rho0.0_sigma1.0_rep35,norm,0.0,1.0,35,0.1854498176094142,0.11900006448283662,0.9985844911611278,0.034013197078866235,0.14723835236413924,0.9984045793474507
norm_N1000_p10_rho0.0_sigma1.0_rep36,norm,0.0,1.0,36,0.15720394019678288,0.09967009162134821,0.999046726017022,0.02502709028596413,0.1264757053569252,0.9989619720052254
norm_N1000_p10_rho0.0_sigma1.0_rep37,norm,0.0,1.0,37,0.1084598426183137,0.05707872122871094,0.9994592789763812,0.011763820605400776,0.08713706591827314,0.9995683542507364
norm_N1000_p10_rho0.0_sigma1.0_rep38,norm,0.0,1.0,38,0.16245027948706542,0.07770396847436944,0.9988180321988954,0.026705625732417325,0.13011644434976583,0.9986855930128349
norm_N1000_p10_rho0.0_sigma1.0_rep39,norm,0.0,1.0,39,0.16587795549294215,0.08235622120649821,0.9988718639067435,0.027674880860175933,0.13358614805381114,0.9989107078140939
norm_N1000_p10_rho0.0_sigma1.0_rep4,norm,0.0,1.0,4,0.22418598074970628,0.12807530660568656,0.9977547393344116,0.051141031011003486,0.17948608248354003,0.9976502682778995
norm_N1000_p10_rho0.0_sigma1.0_rep40,norm,0.0,1.0,40,0.1430407477232643,0.08283239626782424,0.9991067573147849,0.020619276534155878,0.11450418136754265,0.999080939758984
norm_N1000_p10_rho0.0_sigma1.0_rep41,norm,0.0,1.0,41,0.14823640422953452,0.08628354456499088,0.9990651314689297,0.022021551258751822,0.11847834121912795,0.9989357416782916
norm_N1000_p10_rho0.0_sigma1.0_rep42,norm,0.0,1.0,42,0.11820570831988145,0.07296830166213664,0.9993685740189305,0.013941184473090016,0.09420784256904854,0.9993187392778236
norm_N1000_p10_rho0.0_sigma1.0_rep43,norm,0.0,1.0,43,0.11814957814109851,0.060830161692302376,0.9993909975061918,0.013668708673242701,0.09325778500682781,0.9993528545836543
norm_N1000_p10_rho0.0_sigma1.0_rep44,norm,0.0,1.0,44,0.18789429674575997,0.0997792959086079,0.99844139514311,0.034947409555318804,0.14894184278872957,0.9982798021453234
norm_N1000_p10_rho0.0_sigma1.0_rep45,norm,0.0,1.0,45,0.16057268716306566,0.10299372213691615,0.998932630808019,0.025758084053288666,0.12751900710182063,0.9988004801456927
norm_N1000_p10_rho0.0_sigma1.0_rep46,norm,0.0,1.0,46,0.07460987824492998,0.03956375133254619,0.9997522112524702,0.00550245409243754,0.05947151905720127,0.9997841146840921
norm_N1000_p10_rho0.0_sigma1.0_rep47,norm,0.0,1.0,47,0.18310092636576283,0.14210092052328416,0.9985165505447343,0.03371986964205211,0.14676738307424425,0.9983230738328662
norm_N1000_p10_rho0.0_sigma1.0_rep48,norm,0.0,1.0,48,0.09410294835667048,0.051141656834833515,0.9996075870838008,0.008766673042277455,0.07540361343671088,0.9996960501925405
norm_N1000_p10_rho0.0_sigma1.0_rep49,norm,0.0,1.0,49,0.1631428113119295,0.08741187436729825,0.9988474223271542,0.026850822860227653,0.13148232886775668,0.9988282431196026
norm_N1000_p10_rho0.0_sigma1.0_rep5,norm,0.0,1.0,5,0.1684822710418018,0.0810982606057491,0.9988344091566457,0.02873449848538961,0.13533004794524894,0.9987008507824552
norm_N1000_p10_rho0.0_sigma1.0_rep50,norm,0.0,1.0,50,0.12912800273082498,0.0711017846209624,0.9993230465932484,0.016473174541847758,0.10250556753371261,0.9993575638845364
norm_N1000_p10_rho0.0_sigma1.0_rep51,norm,0.0,1.0,51,0.11819457119981648,0.07821274131252465,0.999387019859148,0.013605199234344912,0.09311906343831317,0.9993263950363015
norm_N1000_p10_rho0.0_sigma1.0_rep52,norm,0.0,1.0,52,0.18307731754321754,0.1203663944322364,0.9984906433529466,0.033796399731593874,0.14675136181462195,0.9982782661745577
norm_N1000_p10_rho0.0_sigma1.0_rep53,norm,0.0,1.0,53,0.16288676407673724,0.09283147250876667,0.9987999243722605,0.027172566329059726,0.1313599839242696,0.99866707889614
norm_N1000_p10_rho0.0_sigma1.0_rep54,norm,0.0,1.0,54,0.19112452823803613,0.10469992164577824,0.9986645973442675,0.03620562263697107,0.1522350361855384,0.9989351073083282
norm_N1000_p10_rho0.0_sigma1.0_rep55,norm,0.0,1.0,55,0.15845945929425467,0.08317604560429492,0.9993512501506882,0.024626056080787016,0.12627230206620293,0.9994295169008007
norm_N1000_p10_rho0.0_sigma1.0_rep56,norm,0.0,1.0,56,0.09977064510339993,0.04812818249638706,0.9995821240881076,0.009875892069400446,0.07913175351902992,0.9995458284656202
norm_N1000_p10_rho0.0_sigma1.0_rep57,norm,0.0,1.0,57,0.159099836902012,0.08056419821893779,0.9988260884994243,0.025444066670283524,0.12685352215451817,0.9986770686444032
norm_N1000_p10_rho0.0_sigma1.0_rep58,norm,0.0,1.0,58,0.09077512314635179,0.059296528415506145,0.9996607369101033,0.008378681393287292,0.07427450810474341,0.9997602630576308
norm_N1000_p10_rho0.0_sigma1.0_rep59,norm,0.0,1.0,59,0.10275258265327503,0.054553062711694356,0.999539999333678,0.010555733989188456,0.08177508355887174,0.9994889885083776
norm_N1000_p10_rho0.0_sigma1.0_rep6,norm,0.0,1.0,6,0.07906351145369504,0.04654227083426288,0.9997504746474407,0.006113377665959406,0.06253151466307931,0.9997322595758874
norm_N1000_p10_rho0.0_sigma1.0_rep60,norm,0.0,1.0,60,0.19608591622840288,0.11533467218126592,0.9982933774931175,0.03887553000582907,0.15721439219486438,0.9981059587104272
norm_N1000_p10_rho0.0_sigma1.0_rep61,norm,0.0,1.0,61,0.13420385350372066,0.10220906837576438,0.9991761665467898,0.01762131820090416,0.10624356348774333,0.9991362510062266
norm_N1000_p10_rho0.0_sigma1.0_rep62,norm,0.0,1.0,62,0.14467178389081367,0.10421434077238756,0.9990548984615762,0.021059207338900966,0.11594514371115539,0.999073378706474
norm_N1000_p10_rho0.0_sigma1.0_rep63,norm,0.0,1.0,63,0.13667968316064313,0.08787208464728491,0.9991700172231613,0.018920824938663924,0.10944153346718627,0.9990592848752322
norm_N1000_p10_rho0.0_sigma1.0_rep64,norm,0.0,1.0,64,0.1303845416502834,0.09775524699034,0.9992188680612419,0.016973092385740934,0.10396819396681235,0.999118118195487
norm_N1000_p10_rho0.0_sigma1.0_rep65,norm,0.0,1.0,65,0.1525434859013567,0.11603377996572195,0.9989399213562989,0.02367489377942822,0.12255991032978318,0.9988559305316322
norm_N1000_p10_rho0.0_sigma1.0_rep66,norm,0.0,1.0,66,0.2084592259524772,0.11141780701398596,0.9982891102929684,0.043310934774691404,0.1660652285633053,0.9980524620330563
norm_N1000_p10_rho0.0_sigma1.0_rep67,norm,0.0,1.0,67,0.10414726051448182,0.05223810794257289,0.9996706530918269,0.010943955924109282,0.08349721018183519,0.9996324357781599
norm_N1000_p10_rho0.0_sigma1.0_rep68,norm,0.0,1.0,68,0.12940132225615386,0.09027370693995562,0.9993162388978536,0.016999374469734187,0.10769016187313842,0.9995583677044335
norm_N1000_p10_rho0.0_sigma1.0_rep69,norm,0.0,1.0,69,0.15856412356207844,0.07487166244096688,0.9989052524406921,0.02532668736553391,0.12712350960703528,0.9987654421412597
norm_N1000_p10_rho0.0_sigma1.0_rep7,norm,0.0,1.0,7,0.14696132337721543,0.07619116360747946,0.9990574623777491,0.02174449354151329,0.11751072286881019,0.9989233925270329
norm_N1000_p10_rho0.0_sigma1.0_rep70,norm,0.0,1.0,70,0.1409074422212182,0.07005352564805267,0.9991048806613144,0.019930642949577037,0.11275858432327183,0.9989955586486049
norm_N1000_p10_rho0.0_sigma1.0_rep71,norm,0.0,1.0,71,0.1770752977565272,0.10472299636387039,0.9989771818211177,0.031547778668175215,0.1436202341433259,0.9991719391935081
norm_N1000_p10_rho0.0_sigma1.0_rep72,norm,0.0,1.0,72,0.16816998088446422,0.0958728980061535,0.9986989449824184,0.027419896846139886,0.1338244175767154,0.9991360830296766
norm_N1000_p10_rho0.0_sigma1.0_rep73,norm,0.0,1.0,73,0.12192143182870563,0.08248418823744275,0.9993507281277708,0.014885773877693811,0.09690957918376783,0.9992650137781702
norm_N1000_p10_rho0.0_sigma1.0_rep74,norm,0.0,1.0,74,0.1357281398390682,0.09239522400348499,0.9992015336876425,0.01826314340536873,0.10798692141809788,0.999150722786202
