method,rho,sigma_2,rep,term,beta_true,beta_od,beta_sd,diff
pmm,0.3,1.0,19,β8,1,0.9565331212285212,0.9674208724853013,-0.010887751256780098
pmm,0.3,1.0,19,β9,1,0.9445423970485994,0.9349409816916214,0.009601415356978005
pmm,0.3,1.0,19,β10,1,1.0511340041268122,1.0011983674673648,0.04993563665944745
pmm,0.3,1.0,2,β₀ (intercept),1,1.0055659589580697,1.0224297559135642,-0.01686379695549456
pmm,0.3,1.0,2,β1,1,1.0174077506609849,1.0257596875314003,-0.008351936870415466
pmm,0.3,1.0,2,β2,1,0.988921512573623,1.0191020897644587,-0.030180577190835667
pmm,0.3,1.0,2,β3,1,0.9776428541974697,0.9607726805458514,0.016870173651618248
pmm,0.3,1.0,2,β4,1,1.0241622312774536,1.058698563529141,-0.034536332251687396
pmm,0.3,1.0,2,β5,1,1.0014268890150666,0.9893946343758222,0.0120322546392444
pmm,0.3,1.0,2,β6,1,0.9888980658664072,0.9720804540238491,0.016817611842558033
pmm,0.3,1.0,2,β7,1,1.0018919925130416,1.074705355132648,-0.07281336261960636
pmm,0.3,1.0,2,β8,1,1.0465525580213022,0.9787464828842537,0.0678060751370485
pmm,0.3,1.0,2,β9,1,0.9722857823503628,0.9751048739598118,-0.0028190916094490426
pmm,0.3,1.0,2,β10,1,0.9789716680261674,0.9612246246191875,0.017747043406979968
pmm,0.3,1.0,20,β₀ (intercept),1,0.9928521058833553,1.0156947691586897,-0.022842663275334463
pmm,0.3,1.0,20,β1,1,0.9377558839460972,0.9678351583353594,-0.030079274389262167
pmm,0.3,1.0,20,β2,1,0.9755192913051007,1.02360877800883,-0.04808948670372937
pmm,0.3,1.0,20,β3,1,1.0382562564400342,1.1127602668320655,-0.07450401039203136
pmm,0.3,1.0,20,β4,1,0.9842639507249312,0.8682323635085986,0.11603158721633267
pmm,0.3,1.0,20,β5,1,1.0272395081133168,0.9051854762354378,0.122054031877879
pmm,0.3,1.0,20,β6,1,1.0108968260231723,0.984650696388208,0.02624612963496431
pmm,0.3,1.0,20,β7,1,1.03825004519638,1.0687267249339671,-0.030476679737587054
pmm,0.3,1.0,20,β8,1,0.9938325836117259,1.0025230569999595,-0.008690473388233588
pmm,0.3,1.0,20,β9,1,1.0008409516259438,0.9814280205897807,0.01941293103616304
pmm,0.3,1.0,20,β10,1,1.0279574828181457,0.9997963984953837,0.028161084322761987
pmm,0.3,1.0,21,β₀ (intercept),1,0.9932161987800189,0.9368403765006501,0.05637582227936877
pmm,0.3,1.0,21,β1,1,0.9922148430045324,1.025008897263239,-0.03279405425870652
pmm,0.3,1.0,21,β2,1,0.9691325786642797,0.9963547437336322,-0.02722216506935249
pmm,0.3,1.0,21,β3,1,0.9478928671112252,0.8808063383940623,0.06708652871716292
pmm,0.3,1.0,21,β4,1,1.061248796162279,1.0793349808633972,-0.018086184701118224
pmm,0.3,1.0,21,β5,1,0.9728336353152716,0.9830030882135107,-0.010169452898239117
pmm,0.3,1.0,21,β6,1,0.9388982809989221,0.8754319259087686,0.06346635509015353
pmm,0.3,1.0,21,β7,1,1.0291870216274357,1.0479224144294204,-0.018735392801984663
pmm,0.3,1.0,21,β8,1,0.9821332073504692,1.018899546196242,-0.03676633884577285
pmm,0.3,1.0,21,β9,1,1.0456962941170749,1.1112225176506219,-0.06552622353354698
pmm,0.3,1.0,21,β10,1,1.013356887763182,1.0310108212141098,-0.017653933450927806
pmm,0.3,1.0,22,β₀ (intercept),1,0.9748204780795852,0.9474927876190331,0.027327690460552057
pmm,0.3,1.0,22,β1,1,1.0738800327810147,1.1372042601464998,-0.06332422736548504
pmm,0.3,1.0,22,β2,1,0.9385781044698165,0.9263912501804823,0.012186854289334192
pmm,0.3,1.0,22,β3,1,0.9719207574388252,1.0347485524591096,-0.06282779502028435
pmm,0.3,1.0,22,β4,1,1.0431946059652233,1.0920574051526033,-0.04886279918738001
pmm,0.3,1.0,22,β5,1,1.0039924066038555,1.0009215405648462,0.0030708660390093012
pmm,0.3,1.0,22,β6,1,0.9625522538407977,0.9048279406140382,0.05772431322675953
pmm,0.3,1.0,22,β7,1,1.0486086999621664,1.1086636538296315,-0.060054953867465066
pmm,0.3,1.0,22,β8,1,0.9721894212578838,1.0263266376271174,-0.05413721636923363
pmm,0.3,1.0,22,β9,1,0.9703517611343065,0.9039646862860964,0.06638707484821016
pmm,0.3,1.0,22,β10,1,0.9918471744709699,0.9207577456805162,0.07108942879045377
pmm,0.3,1.0,23,β₀ (intercept),1,0.9821037954667116,1.041009477715881,-0.05890568224916937
pmm,0.3,1.0,23,β1,1,0.9960704488569297,0.99568741014261,0.0003830387143197722
pmm,0.3,1.0,23,β2,1,1.070935026027775,1.184217320246224,-0.11328229421844904
pmm,0.3,1.0,23,β3,1,1.0169641784940662,1.010907423210801,0.006056755283265103
pmm,0.3,1.0,23,β4,1,1.009213533445105,0.9660608511862236,0.04315268225888125
pmm,0.3,1.0,23,β5,1,0.9332386293359822,0.9444608553888555,-0.011222226052873263
pmm,0.3,1.0,23,β6,1,0.993042794336813,0.9988696253491528,-0.005826831012339828
pmm,0.3,1.0,23,β7,1,1.007335126614105,0.9839727295277384,0.02336239708636667
pmm,0.3,1.0,23,β8,1,1.0341770657158682,0.986860196893259,0.047316868822609215
pmm,0.3,1.0,23,β9,1,0.9796731512862552,0.8698197821233068,0.10985336916294841
pmm,0.3,1.0,23,β10,1,0.9790854481401415,0.9490839625642686,0.0300014855758729
pmm,0.3,1.0,24,β₀ (intercept),1,0.9472743718945761,0.9692370612405931,-0.021962689346016973
pmm,0.3,1.0,24,β1,1,0.9979360964914008,0.969605197253343,0.02833089923805776
pmm,0.3,1.0,24,β2,1,1.0089381033947058,1.0353626783000274,-0.026424574905321574
pmm,0.3,1.0,24,β3,1,0.9458161315520873,0.9704329254666276,-0.024616793914540303
pmm,0.3,1.0,24,β4,1,1.03118725696208,1.0489902225230705,-0.01780296556099059
pmm,0.3,1.0,24,β5,1,0.9782615139209218,1.0054648810321705,-0.02720336711124871
pmm,0.3,1.0,24,β6,1,0.970206901748435,0.8358853982416176,0.13432150350681749
pmm,0.3,1.0,24,β7,1,0.9380606266802948,1.027780785951806,-0.08972015927151122
pmm,0.3,1.0,24,β8,1,1.0057518149256446,0.9675877452287237,0.03816406969692088
pmm,0.3,1.0,24,β9,1,1.0265535484668438,0.9584316422245611,0.06812190624228265
pmm,0.3,1.0,24,β10,1,1.1016725234726585,1.1963286568424911,-0.09465613336983258
pmm,0.3,1.0,25,β₀ (intercept),1,1.047979002111805,1.0971147475112506,-0.04913574539944565
pmm,0.3,1.0,25,β1,1,1.0247431789017911,1.062493961856537,-0.037750782954745876
pmm,0.3,1.0,25,β2,1,1.0667364337072893,1.0191725274871781,0.047563906220111196
pmm,0.3,1.0,25,β3,1,1.0266642394574093,1.039346001581619,-0.012681762124209683
pmm,0.3,1.0,25,β4,1,1.0176969248342216,0.9655286662858438,0.05216825854837781
pmm,0.3,1.0,25,β5,1,0.9363153466718769,1.039240252066156,-0.10292490539427901
pmm,0.3,1.0,25,β6,1,1.0370380214785373,1.1547653379462446,-0.11772731646770729
pmm,0.3,1.0,25,β7,1,0.9969999583094441,0.9822271862965319,0.014772772012912161
pmm,0.3,1.0,25,β8,1,0.9731281190717209,0.9109400891625681,0.06218802990915284
pmm,0.3,1.0,25,β9,1,0.9135637478174119,0.9261400964175632,-0.012576348600151332
pmm,0.3,1.0,25,β10,1,0.9760898410986452,0.9148874999385805,0.06120234116006462
pmm,0.3,1.0,26,β₀ (intercept),1,0.9919197209237641,0.9318350058748646,0.06008471504889956
pmm,0.3,1.0,26,β1,1,1.0128855889856745,0.9726625532727599,0.040223035712914634
pmm,0.3,1.0,26,β2,1,0.96354193102751,0.9469609462434807,0.01658098478402925
pmm,0.3,1.0,26,β3,1,0.9765752432479382,0.9531648413211694,0.023410401926768798
pmm,0.3,1.0,26,β4,1,1.0477985411033575,1.0538225308978575,-0.006023989794500029
pmm,0.3,1.0,26,β5,1,1.0226600755355333,1.0140417948468234,0.008618280688709845
pmm,0.3,1.0,26,β6,1,1.0039957729115683,0.990915162709029,0.013080610202539256
pmm,0.3,1.0,26,β7,1,0.9890882632324907,1.0522269414936816,-0.0631386782611909
pmm,0.3,1.0,26,β8,1,0.9797834476248812,1.0261437221098588,-0.04636027448497759
pmm,0.3,1.0,26,β9,1,0.9556420361067673,0.9241809689963593,0.03146106711040808
pmm,0.3,1.0,26,β10,1,1.0628295796826324,1.0016914706836773,0.06113810899895511
pmm,0.3,1.0,27,β₀ (intercept),1,1.0458809422178086,1.0352692544652085,0.01061168775260013
pmm,0.3,1.0,27,β1,1,1.0951177518385813,1.0409446114216714,0.054173140416909904
pmm,0.3,1.0,27,β2,1,1.0340741170899586,0.9491348784087807,0.08493923868117781
pmm,0.3,1.0,27,β3,1,0.945890647356928,0.8882945881021118,0.057596059254816145
pmm,0.3,1.0,27,β4,1,1.0265871080487208,0.9399779762744099,0.08660913177431084
pmm,0.3,1.0,27,β5,1,1.0134291395981534,1.001441019385533,0.011988120212620412
pmm,0.3,1.0,27,β6,1,1.0332326321774195,1.0818124784241367,-0.048579846246717295
pmm,0.3,1.0,27,β7,1,0.9554324244523427,0.9819298830774031,-0.026497458625060477
pmm,0.3,1.0,27,β8,1,0.9573444241561442,1.007588177991804,-0.05024375383565971
pmm,0.3,1.0,27,β9,1,1.0215947122021147,1.0651129053065433,-0.043518193104428615
pmm,0.3,1.0,27,β10,1,0.991532805010836,0.9699368372304283,0.02159596778040762
pmm,0.3,1.0,28,β₀ (intercept),1,1.0189335031211195,1.0687094724007276,-0.049775969279608034
pmm,0.3,1.0,28,β1,1,1.00608781730797,1.0681434078004644,-0.06205559049249443
pmm,0.3,1.0,28,β2,1,1.0206198543027876,0.9787824619364249,0.041837392366362636
pmm,0.3,1.0,28,β3,1,0.9904625445286566,0.9507882935612934,0.03967425096736321
pmm,0.3,1.0,28,β4,1,0.9855253453624022,0.9174405615370258,0.06808478382537642
pmm,0.3,1.0,28,β5,1,0.9585429505125957,0.9959955029365829,-0.03745255242398715
pmm,0.3,1.0,28,β6,1,0.9276902616097008,0.968218776687902,-0.04052851507820121
pmm,0.3,1.0,28,β7,1,1.0423533195926964,1.059097847512243,-0.016744527919546615
pmm,0.3,1.0,28,β8,1,0.9865531533113745,0.95722488312212,0.029328270189254546
pmm,0.3,1.0,28,β9,1,1.0231306667559081,0.9866863634216493,0.036444303334258854
pmm,0.3,1.0,28,β10,1,1.0646435446427762,1.0106110658409844,0.05403247880179185
pmm,0.3,1.0,29,β₀ (intercept),1,0.9897316004306708,0.9386323253778778,0.05109927505279299
pmm,0.3,1.0,29,β1,1,0.9650617134304244,0.9861130181354962,-0.021051304705071883
pmm,0.3,1.0,29,β2,1,1.0292670738029472,0.9790210844941747,0.050245989308772554
pmm,0.3,1.0,29,β3,1,1.0147400537999327,1.0482206680077557,-0.033480614207823
pmm,0.3,1.0,29,β4,1,1.0068387498029245,0.9640557449850617,0.04278300481786279
pmm,0.3,1.0,29,β5,1,1.0367678194821264,1.1214901034635845,-0.08472228398145809
pmm,0.3,1.0,29,β6,1,0.9587898837798382,0.9535042039308018,0.005285679849036384
pmm,0.3,1.0,29,β7,1,0.9994121507817546,0.889045197767139,0.11036695301461563
pmm,0.3,1.0,29,β8,1,1.0085479696988913,1.0725335629931314,-0.06398559329424014
pmm,0.3,1.0,29,β9,1,1.0369097785059442,1.017710582495584,0.01919919601036013
pmm,0.3,1.0,29,β10,1,1.0159497455516346,0.9943614608445921,0.02158828470704255
pmm,0.3,1.0,3,β₀ (intercept),1,1.0287601592801396,1.0491112395968243,-0.020351080316684644
pmm,0.3,1.0,3,β1,1,0.9990116409911171,1.073637217785145,-0.07462557679402793
pmm,0.3,1.0,3,β2,1,1.0058780474873528,1.012895052526806,-0.007017005039453128
pmm,0.3,1.0,3,β3,1,0.9564843004876229,0.8017649914632251,0.1547193090243978
pmm,0.3,1.0,3,β4,1,1.089541239684365,1.1059164901556415,-0.016375250471276637
pmm,0.3,1.0,3,β5,1,1.013023561712287,1.0943414945775867,-0.08131793286529976
pmm,0.3,1.0,3,β6,1,0.9438878600756747,1.0410564695750317,-0.09716860949935702
pmm,0.3,1.0,3,β7,1,1.0073766098418235,1.0228048249068433,-0.01542821506501979
pmm,0.3,1.0,3,β8,1,1.0290735098316885,0.8947672512307533,0.13430625860093526
pmm,0.3,1.0,3,β9,1,1.0068313466374348,1.0119012505729201,-0.005069903935485343
pmm,0.3,1.0,3,β10,1,0.9969091876231647,0.9520393251903005,0.04486986243286417
pmm,0.3,1.0,30,β₀ (intercept),1,1.0189882968597948,0.9920308421747522,0.026957454685042515
pmm,0.3,1.0,30,β1,1,1.0073704856475467,0.9936321162880759,0.013738369359470815
pmm,0.3,1.0,30,β2,1,0.9519882886347362,0.9097425934934718,0.04224569514126442
pmm,0.3,1.0,30,β3,1,1.0269233233073998,1.042314994738937,-0.01539167143153719
pmm,0.3,1.0,30,β4,1,1.116222063068319,1.1535990870191675,-0.03737702395084841
pmm,0.3,1.0,30,β5,1,1.036818950705917,1.0048152672308672,0.03200368347504967
pmm,0.3,1.0,30,β6,1,0.9681267261224987,0.9167351892575027,0.05139153686499598
pmm,0.3,1.0,30,β7,1,0.9370784983554601,1.0028566278184796,-0.06577812946301953
pmm,0.3,1.0,30,β8,1,1.0220892325338453,0.945605697094457,0.07648353543938835
pmm,0.3,1.0,30,β9,1,0.9796475842495186,1.0233680155554712,-0.0437204313059526
pmm,0.3,1.0,30,β10,1,0.9610267544965096,1.0537059839193317,-0.09267922942282203
pmm,0.3,1.0,31,β₀ (intercept),1,0.9732795444799268,0.9042888267022815,0.06899071777764532
pmm,0.3,1.0,31,β1,1,0.9858576533610588,0.9117743615844704,0.07408329177658834
pmm,0.3,1.0,31,β2,1,1.0184678847322317,1.0123732551785922,0.006094629553639486
pmm,0.3,1.0,31,β3,1,1.0115011262181768,1.0065409122306932,0.004960213987483586
pmm,0.3,1.0,31,β4,1,0.9707815120402488,1.0386706677973347,-0.06788915575708598
pmm,0.3,1.0,31,β5,1,0.9780606392492635,0.9747393733449934,0.0033212659042700654
pmm,0.3,1.0,31,β6,1,1.0471125934359193,1.0927775451902995,-0.04566495175438012
pmm,0.3,1.0,31,β7,1,1.0122316032352796,1.022811253894542,-0.010579650659262363
pmm,0.3,1.0,31,β8,1,0.9548660450794484,1.0196116567514497,-0.06474561167200132
pmm,0.3,1.0,31,β9,1,1.0475368097202113,1.0094504904229404,0.03808631929727091
pmm,0.3,1.0,31,β10,1,1.027700019166711,0.9815904946518038,0.04610952451490713
pmm,0.3,1.0,32,β₀ (intercept),1,1.0125419484009264,1.0027656821225048,0.009776266278421542
pmm,0.3,1.0,32,β1,1,0.9257867977917975,0.9537550185867217,-0.027968220794924226
pmm,0.3,1.0,32,β2,1,1.0651593959304533,1.0730772157501378,-0.007917819819684535
pmm,0.3,1.0,32,β3,1,0.9524815911481183,0.9508111924185199,0.001670398729598399
pmm,0.3,1.0,32,β4,1,1.054728864387369,1.0059125439784584,0.048816320408910485
pmm,0.3,1.0,32,β5,1,0.9237336782617446,0.9720089753334881,-0.048275297071743495
pmm,0.3,1.0,32,β6,1,1.025537696519643,1.0494132291020335,-0.023875532582390502
pmm,0.3,1.0,32,β7,1,1.0051577504829603,1.0091424246888436,-0.003984674205883332
pmm,0.3,1.0,32,β8,1,1.0618605684940392,1.0717322780315968,-0.00987170953755756
pmm,0.3,1.0,32,β9,1,0.9718248389526117,0.9976850071100166,-0.025860168157404884
pmm,0.3,1.0,32,β10,1,1.0267285658221013,1.01880681364261,0.007921752179491204
pmm,0.3,1.0,33,β₀ (intercept),1,1.0000913883166358,1.0516663583555377,-0.05157497003890188
pmm,0.3,1.0,33,β1,1,1.0226182173557725,1.1151235208079349,-0.09250530345216235
pmm,0.3,1.0,33,β2,1,1.0295314151450419,1.0179688759429664,0.011562539202075506
pmm,0.3,1.0,33,β3,1,1.0634256465626153,0.9958933015472394,0.06753234501537586
pmm,0.3,1.0,33,β4,1,1.0185919370771994,0.9639279835642948,0.05466395351290465
pmm,0.3,1.0,33,β5,1,0.960510481639919,0.9216973869215392,0.03881309471837979
pmm,0.3,1.0,33,β6,1,0.9888299728286757,1.0124086417186997,-0.023578668890024024
pmm,0.3,1.0,33,β7,1,0.9966990611673463,0.9256138970575127,0.07108516410983357
pmm,0.3,1.0,33,β8,1,0.9564344812520016,0.9482535270875685,0.008180954164433096
pmm,0.3,1.0,33,β9,1,0.9834581018622045,1.0073849364995158,-0.023926834637311267
pmm,0.3,1.0,33,β10,1,0.9689213223696559,0.9905477890331197,-0.021626466663463795
pmm,0.3,1.0,34,β₀ (intercept),1,1.007220092595166,0.9615872822871467,0.045632810308019245
pmm,0.3,1.0,34,β1,1,1.0289839841341886,1.0704855594954663,-0.04150157536127774
pmm,0.3,1.0,34,β2,1,1.006732226806656,0.9376681253140147,0.06906410149264142
pmm,0.3,1.0,34,β3,1,0.9480873540495324,0.8571347306213627,0.09095262342816968
pmm,0.3,1.0,34,β4,1,0.9980542645617368,1.0435229954956258,-0.04546873093388892
pmm,0.3,1.0,34,β5,1,1.0144517192718174,0.9722521678918314,0.04219955137998599
pmm,0.3,1.0,34,β6,1,1.022484267696571,1.1278214036221685,-0.10533713592559746
pmm,0.3,1.0,34,β7,1,1.024056552586722,1.0597382309609678,-0.03568167837424574
pmm,0.3,1.0,34,β8,1,1.012046877830702,1.0405022940466644,-0.02845541621596248
pmm,0.3,1.0,34,β9,1,0.9604934825209621,0.9200411280828634,0.04045235443809869
pmm,0.3,1.0,34,β10,1,0.941714207061533,0.8821093633680983,0.05960484369343466
pmm,0.3,1.0,35,β₀ (intercept),1,0.9701770681822023,0.999673123364566,-0.029496055182363756
pmm,0.3,1.0,35,β1,1,1.0288360114654709,0.9807069311107058,0.04812908035476504
pmm,0.3,1.0,35,β2,1,1.0510278914336566,1.01868897368468,0.03233891774897657
pmm,0.3,1.0,35,β3,1,1.0416459228597188,1.0185889380750521,0.023056984784666668
pmm,0.3,1.0,35,β4,1,0.9229693063192347,0.9061189796186272,0.016850326700607487
pmm,0.3,1.0,35,β5,1,0.9944994402998839,1.0529179880375603,-0.05841854773767641
pmm,0.3,1.0,35,β6,1,1.0322087053196334,1.0698642344833904,-0.03765552916375703
pmm,0.3,1.0,35,β7,1,0.9835721052617138,1.024047470904356,-0.040475365642642314
pmm,0.3,1.0,35,β8,1,0.9918798772748253,1.033768643772672,-0.041888766497846786
pmm,0.3,1.0,35,β9,1,0.9911640785212805,0.9898972037735555,0.001266874747725022
pmm,0.3,1.0,35,β10,1,1.0491199588173776,1.0829972197556517,-0.033877260938274034
pmm,0.3,1.0,36,β₀ (intercept),1,1.0065616032718707,1.0952978793800605,-0.0887362761081898
pmm,0.3,1.0,36,β1,1,0.9988583571567069,1.0139902306229778,-0.015131873466270873
pmm,0.3,1.0,36,β2,1,0.9970083455002534,1.0553743171901662,-0.058365971689912755
pmm,0.3,1.0,36,β3,1,1.025993651221582,1.0232294629681928,0.0027641882533890882
pmm,0.3,1.0,36,β4,1,0.980186938653289,1.0512104668692015,-0.07102352821591251
pmm,0.3,1.0,36,β5,1,1.025506793282883,1.0274664618482574,-0.0019596685653744395
pmm,0.3,1.0,36,β6,1,0.9880214364367143,0.9260841152801776,0.06193732115653661
pmm,0.3,1.0,36,β7,1,0.9793363947622687,0.9721267674507476,0.007209627311521194
pmm,0.3,1.0,36,β8,1,0.9935879779132228,0.9373761432758105,0.056211834637412306
pmm,0.3,1.0,36,β9,1,0.9429219858202137,0.9441689634669809,-0.0012469776467671778
pmm,0.3,1.0,36,β10,1,1.0393127885483249,1.0483110221587355,-0.008998233610410633
pmm,0.3,1.0,37,β₀ (intercept),1,0.960313090123966,0.8822592909384672,0.07805379918549882
pmm,0.3,1.0,37,β1,1,0.9413151374704822,0.8264069781087398,0.11490815936174248
pmm,0.3,1.0,37,β2,1,1.0027029140903339,0.9708422178395986,0.03186069625073529
pmm,0.3,1.0,37,β3,1,0.9864626769076821,0.9856070395821812,0.0008556373255008687
pmm,0.3,1.0,37,β4,1,1.0738545706876337,1.035143145310436,0.03871142537719763
pmm,0.3,1.0,37,β5,1,0.9971791463396351,1.0019462376693105,-0.004767091329675344
pmm,0.3,1.0,37,β6,1,1.0172819600998515,1.0433068077668288,-0.026024847666977324
pmm,0.3,1.0,37,β7,1,1.0133820765690802,0.9394864793979762,0.07389559717110394
pmm,0.3,1.0,37,β8,1,1.0318883579468978,1.0999344272735085,-0.06804606932661073
pmm,0.3,1.0,37,β9,1,0.9648548428101408,1.0285400991256735,-0.06368525631553268
pmm,0.3,1.0,37,β10,1,0.9543614835310662,0.8717008521264322,0.08266063140463398
pmm,0.3,1.0,38,β₀ (intercept),1,1.0411420056315,1.0655218340770245,-0.024379828445524554
pmm,0.3,1.0,38,β1,1,1.0000610767447258,1.010703156220941,-0.010642079476215205
pmm,0.3,1.0,38,β2,1,0.9402411685542442,0.9009060858294546,0.03933508272478958
pmm,0.3,1.0,38,β3,1,0.9709155145985238,1.0120098290679262,-0.04109431446940248
pmm,0.3,1.0,38,β4,1,1.0043669488017921,0.9354427443960174,0.06892420440577474
pmm,0.3,1.0,38,β5,1,0.9579777796402837,0.9070797014807699,0.05089807815951386
pmm,0.3,1.0,38,β6,1,0.978579622639443,0.9626762848935085,0.015903337745934443
pmm,0.3,1.0,38,β7,1,1.022757636120268,1.0426390905243195,-0.019881454404051535
pmm,0.3,1.0,38,β8,1,1.0433583362747039,0.9918705862429628,0.05148775003174111
pmm,0.3,1.0,38,β9,1,1.0038919862535547,0.9823400456392077,0.021551940614346954
pmm,0.3,1.0,38,β10,1,1.021720334877662,1.0283769690877533,-0.006656634210091328
pmm,0.3,1.0,39,β₀ (intercept),1,1.0502366555532225,1.0727227909435293,-0.02248613539030675
pmm,0.3,1.0,39,β1,1,0.9672897949920477,0.9395982298970053,0.027691565095042447
pmm,0.3,1.0,39,β2,1,1.0538832907450364,1.0406115608459694,0.013271729899066997
pmm,0.3,1.0,39,β3,1,1.0390018030996575,1.0133374490545097,0.025664354045147775
pmm,0.3,1.0,39,β4,1,1.0348865328176813,1.0778657386180595,-0.04297920580037817
pmm,0.3,1.0,39,β5,1,1.017785561994656,1.045914071175291,-0.02812850918063492
pmm,0.3,1.0,39,β6,1,0.9427824693207241,0.8385727274749294,0.10420974184579468
pmm,0.3,1.0,39,β7,1,0.9391535264802818,0.9888635250070104,-0.04970999852672853
pmm,0.3,1.0,39,β8,1,0.95653423521497,0.9260118326315725,0.030522402583397557
pmm,0.3,1.0,39,β9,1,0.993797004322348,1.0377964306210308,-0.04399942629868281
pmm,0.3,1.0,39,β10,1,0.993915369164787,1.0338695501971942,-0.03995418103240722
pmm,0.3,1.0,4,β₀ (intercept),1,1.012265049979468,0.959882484118224,0.052382565861244124
pmm,0.3,1.0,4,β1,1,1.000914899640978,1.0163480788938417,-0.015433179252863694
pmm,0.3,1.0,4,β2,1,0.9866459624428603,1.0343068907041522,-0.04766092826129187
pmm,0.3,1.0,4,β3,1,0.9464944197071077,0.9634354567219703,-0.016941037014862603
pmm,0.3,1.0,4,β4,1,1.0396317704403835,0.9833394644919533,0.056292305948430155
pmm,0.3,1.0,4,β5,1,0.9586453449643251,0.9730088006407903,-0.014363455676465242
pmm,0.3,1.0,4,β6,1,0.9656689508676793,0.9695749514232783,-0.0039060005555989763
pmm,0.3,1.0,4,β7,1,1.0111071225491481,1.0004091986252324,0.010697923923915775
pmm,0.3,1.0,4,β8,1,1.0062613105665497,1.0124347608730295,-0.006173450306479866
pmm,0.3,1.0,4,β9,1,1.0612516512002166,1.03751579571349,0.02373585548672663
pmm,0.3,1.0,4,β10,1,0.9885845803162808,0.9221343568579686,0.0664502234583122
pmm,0.3,1.0,40,β₀ (intercept),1,0.9645389437090784,0.9358362997009682,0.02870264400811029
pmm,0.3,1.0,40,β1,1,0.9406895717102571,0.8726736294106355,0.0680159422996216
pmm,0.3,1.0,40,β2,1,0.9960958397587243,0.9497401252695328,0.04635571448919151
pmm,0.3,1.0,40,β3,1,0.9857431703231895,1.0227487345080863,-0.037005564184896866
pmm,0.3,1.0,40,β4,1,1.0219733073173831,0.9531818053554185,0.0687915019619646
pmm,0.3,1.0,40,β5,1,0.9991751253486412,1.056668141946407,-0.057493016597765845
pmm,0.3,1.0,40,β6,1,1.02091752366843,1.0456334562331557,-0.024715932564725707
pmm,0.3,1.0,40,β7,1,0.9909626571904141,0.9268624353165836,0.06410022187383047
pmm,0.3,1.0,40,β8,1,0.9895043768823073,1.0108626049869338,-0.02135822810462651
pmm,0.3,1.0,40,β9,1,0.9786978983678732,1.0112986353426139,-0.03260073697474064
pmm,0.3,1.0,40,β10,1,0.982420266047835,0.9084932318079317,0.07392703423990321
pmm,0.3,1.0,41,β₀ (intercept),1,1.0373219953493908,1.0843948723143686,-0.04707287696497775
pmm,0.3,1.0,41,β1,1,0.9436993510338667,0.9071052528412353,0.036594098192631375
pmm,0.3,1.0,41,β2,1,0.9251918517536772,0.8529712995812151,0.07222055217246215
pmm,0.3,1.0,41,β3,1,1.0007482980745384,1.0162104934322622,-0.015462195357723862
pmm,0.3,1.0,41,β4,1,0.9710038418045055,0.9787976107747366,-0.007793768970231096
pmm,0.3,1.0,41,β5,1,1.0131627407272146,1.037662277710332,-0.024499536983117354
pmm,0.3,1.0,41,β6,1,0.967875346068074,0.9764411395370763,-0.008565793469002325
pmm,0.3,1.0,41,β7,1,1.003379954304462,1.0757444288089313,-0.07236447450446937
pmm,0.3,1.0,41,β8,1,1.0579485418440013,1.0944827606833492,-0.03653421883934782
pmm,0.3,1.0,41,β9,1,1.013203684844837,0.9385683392487683,0.07463534559606866
pmm,0.3,1.0,41,β10,1,1.0492169508084372,1.1549204789388487,-0.1057035281304115
pmm,0.3,1.0,42,β₀ (intercept),1,1.040199629147972,0.9878648648101025,0.052334764337869544
pmm,0.3,1.0,42,β1,1,0.9964595894808657,0.9880703702341952,0.008389219246670465
pmm,0.3,1.0,42,β2,1,1.049614331453955,1.123642978681192,-0.0740286472272369
pmm,0.3,1.0,42,β3,1,1.0054182296508019,1.04824523090808,-0.04282700125727823
pmm,0.3,1.0,42,β4,1,0.951191716840226,0.9243130781451062,0.02687863869511975
pmm,0.3,1.0,42,β5,1,0.9980976566791034,1.0360433381890763,-0.037945681509972906
pmm,0.3,1.0,42,β6,1,0.9748368892187598,1.0388344892441914,-0.06399760002543164
pmm,0.3,1.0,42,β7,1,0.9526567005588341,0.9135409060391346,0.03911579451969949
pmm,0.3,1.0,42,β8,1,0.9801535187258251,1.0069866533930034,-0.026833134667178293
pmm,0.3,1.0,42,β9,1,0.9418005768256839,0.911759766979245,0.030040809846438865
pmm,0.3,1.0,42,β10,1,1.045660162857584,0.9625970011207683,0.0830631617368156
pmm,0.3,1.0,43,β₀ (intercept),1,0.9574031972072057,0.9539090160607584,0.003494181146447284
pmm,0.3,1.0,43,β1,1,1.0245437980250158,1.1277017627951287,-0.10315796477011285
pmm,0.3,1.0,43,β2,1,0.9543842789845787,0.9075139261463727,0.04687035283820595
pmm,0.3,1.0,43,β3,1,0.9846416575014661,0.9416381442616036,0.04300351323986251
pmm,0.3,1.0,43,β4,1,1.0103054404190583,0.9750667730063315,0.035238667412726854
pmm,0.3,1.0,43,β5,1,0.9918464244145916,1.029303848250023,-0.03745742383543138
pmm,0.3,1.0,43,β6,1,1.0175784722133179,1.0375556463204263,-0.01997717410710842
pmm,0.3,1.0,43,β7,1,0.9638228491824588,0.9823829186679304,-0.01856006948547162
pmm,0.3,1.0,43,β8,1,1.0121765616959963,0.9987093130146376,0.013467248681358734
